--------------------
BDMEP - INMET
--------------------
Estação           : PRESIDENTE PRUDENTE - SP (OMM: 83716)
Latitude  (graus) : -22.11
Longitude (graus) : -51.38
Altitude  (metros): 435.55
Estação Operante
Inicio de operação: 01/10/1940
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;Velocidade do Vento Media;
83716;03/08/2007;0000;;29.2;;10.1;50;1.533333;
83716;03/08/2007;1200;0;;17.3;;;;
83716;04/08/2007;0000;;29;;10.2;60.75;1.366667;
83716;04/08/2007;1200;0;;16.4;;;;
83716;05/08/2007;0000;;28.4;;7.6;67.75;0.7;
83716;05/08/2007;1200;0;;11.6;;;;
83716;06/08/2007;0000;;29.5;;10;52.5;2.866667;
83716;06/08/2007;1200;0;;12.5;;;;
83716;07/08/2007;0000;;29.2;;10;57.5;1.3;
83716;07/08/2007;1200;0;;16.3;;;;
83716;08/08/2007;0000;;30.6;;9.9;46.75;2.2;
83716;08/08/2007;1200;0;;16.4;;;;
83716;09/08/2007;0000;;30.3;;9.3;42.5;2.333333;
83716;09/08/2007;1200;0;;19.9;;;;
83716;10/08/2007;0000;;31.3;;9.5;43.25;2.2;
83716;10/08/2007;1200;0;;18.6;;;;
83716;11/08/2007;0000;;30.7;;10;58.25;0.1;
83716;11/08/2007;1200;0;;16.8;;;;
83716;12/08/2007;0000;;28.1;;9.3;56.5;2.733333;
83716;12/08/2007;1200;0;;14;;;;
83716;13/08/2007;0000;;29.4;;8.6;48.75;3.133333;
83716;13/08/2007;1200;0;;16;;;;
83716;14/08/2007;0000;;29.8;;10.3;40.75;3.3;
83716;14/08/2007;1200;0;;18.1;;;;
83716;15/08/2007;0000;;29.5;;10.5;40.25;2.866667;
83716;15/08/2007;1200;0;;17;;;;
83716;16/08/2007;0000;;29.7;;10.4;41.25;1.966667;
83716;16/08/2007;1200;0;;18.9;;;;
83716;17/08/2007;0000;;29;;10.3;44;1.233333;
83716;17/08/2007;1200;0;;18.2;;;;
83716;18/08/2007;0000;;30;;10.3;47.25;0.833333;
83716;18/08/2007;1200;0;;15.6;;;;
83716;19/08/2007;0000;;30.2;;10.2;47;2.333333;
83716;19/08/2007;1200;0;;18.2;;;;
83716;20/08/2007;0000;;24.5;;10;58.75;2.233333;
83716;20/08/2007;1200;0;;12.2;;;;
83716;21/08/2007;0000;;28.2;;9.8;54.25;1.7;
83716;21/08/2007;1200;0;;12.6;;;;
83716;22/08/2007;0000;;29.2;;9.9;50;1.866667;
83716;22/08/2007;1200;0;;14.1;;;;
83716;23/08/2007;0000;;31.6;;10.1;39;2.966667;
83716;23/08/2007;1200;0;;16.4;;;;
83716;24/08/2007;0000;;32.4;;10.4;36;2.866667;
83716;24/08/2007;1200;0;;18.8;;;;
83716;25/08/2007;0000;;33.1;;9.1;34.5;3.566667;
83716;25/08/2007;1200;0;;19.8;;;;
83716;26/08/2007;0000;;32.2;;3.6;52;2.833333;
83716;26/08/2007;1200;0;;20.4;;;;
83716;27/08/2007;0000;;21.7;;2.2;64.25;2.4;
83716;27/08/2007;1200;0;;13.4;;;;
83716;28/08/2007;0000;;22.2;;2.9;75.25;1.966667;
83716;28/08/2007;1200;1.5;;11.4;;;;
83716;29/08/2007;0000;;23.5;;2.7;68.5;2.3;
83716;29/08/2007;1200;0;;13;;;;
83716;30/08/2007;0000;;28.7;;7.1;60.25;3.366667;
83716;30/08/2007;1200;0;;15.8;;;;
83716;31/08/2007;0000;;30.8;;9.3;49;2.366667;
83716;31/08/2007;1200;0;;16.8;;;;
83716;01/09/2007;0000;;31.8;;10.1;37.75;1.633333;
83716;01/09/2007;1200;0;;19.8;;;;
83716;02/09/2007;0000;;33.5;;10.3;39.75;1.9;
83716;02/09/2007;1200;0;;21.9;;;;
83716;03/09/2007;0000;;33.6;;10.3;39.75;3.033333;
83716;03/09/2007;1200;0;;19.4;;;;
83716;04/09/2007;0000;;32.6;;10;41.5;3.266667;
83716;04/09/2007;1200;0;;21.1;;;;
83716;05/09/2007;0000;;31.8;;10.4;38.25;2.3;
83716;05/09/2007;1200;0;;21.2;;;;
83716;06/09/2007;0000;;32.2;;10.7;36.25;2.033333;
83716;06/09/2007;1200;0;;21.8;;;;
83716;07/09/2007;0000;;32.9;;10.6;37.25;1.966667;
83716;07/09/2007;1200;0;;22.2;;;;
83716;08/09/2007;0000;;32.9;;10.7;37.25;1.533333;
83716;08/09/2007;1200;0;;22.1;;;;
83716;09/09/2007;0000;;32.8;;10.7;33;1.6;
83716;09/09/2007;1200;0;;18.9;;;;
83716;10/09/2007;0000;;32.2;;10.1;39;2.6;
83716;10/09/2007;1200;0;;18.8;;;;
83716;11/09/2007;0000;;32.2;;10.6;33.25;2.8;
83716;11/09/2007;1200;0;;19.6;;;;
83716;12/09/2007;0000;;32.3;;10.6;38;2.7;
83716;12/09/2007;1200;0;;18.8;;;;
83716;13/09/2007;0000;;33.1;;10.6;36.5;3.166667;
83716;13/09/2007;1200;0;;19.4;;;;
83716;14/09/2007;0000;;35.3;;10.4;34.25;2.666667;
83716;14/09/2007;1200;0;;21.7;;;;
83716;15/09/2007;0000;;35.6;;7.9;35.5;2.366667;
83716;15/09/2007;1200;0;;22.9;;;;
83716;16/09/2007;0000;;35;;7.9;38.75;1.566667;
83716;16/09/2007;1200;0;;19.3;;;;
83716;17/09/2007;0000;;32.8;;7.7;55.5;3.6;
83716;17/09/2007;1200;0;;19.9;;;;
83716;18/09/2007;0000;;34;;9.4;44.25;3.366667;
83716;18/09/2007;1200;0;;17.8;;;;
83716;19/09/2007;0000;;35;;8.5;46.25;1.7;
83716;19/09/2007;1200;0.1;;22;;;;
83716;20/09/2007;0000;;35.3;;6.1;45.25;3.1;
83716;20/09/2007;1200;0;;24.3;;;;
83716;21/09/2007;0000;;37.5;;6.9;42.5;2.1;
83716;21/09/2007;1200;0;;24.6;;;;
83716;22/09/2007;0000;;35.9;;7.8;32.5;3.266667;
83716;22/09/2007;1200;0;;22.8;;;;
83716;23/09/2007;0000;;37.4;;8.3;44.75;1.8;
83716;23/09/2007;1200;0;;22;;;;
83716;24/09/2007;0000;;29.6;;8.6;43.25;3.4;
83716;24/09/2007;1200;0;;19.1;;;;
83716;25/09/2007;0000;;27;;10.2;42;3.633333;
83716;25/09/2007;1200;0;;14.5;;;;
83716;26/09/2007;0000;;28.1;;6.8;54.25;3.666667;
83716;26/09/2007;1200;0;;14.7;;;;
83716;27/09/2007;0000;;33.5;;8.4;50.25;1.866667;
83716;27/09/2007;1200;0;;17.3;;;;
83716;28/09/2007;0000;;33.7;;6.6;63.5;1.6;
83716;28/09/2007;1200;13.5;;21;;;;
83716;29/09/2007;0000;;30.9;;7.6;61;3.633333;
83716;29/09/2007;1200;0.1;;20;;;;
83716;30/09/2007;0000;;29.7;;8.4;49.5;3.366667;
83716;30/09/2007;1200;0;;17.4;;;;
83716;01/10/2007;0000;;31.7;;10.1;51.75;2.666667;
83716;01/10/2007;1200;0;;15.9;;;;
83716;02/10/2007;0000;;32.9;;10.4;47.75;2.266667;
83716;02/10/2007;1200;0;;17;;;;
83716;03/10/2007;0000;;33.2;;10.6;36.25;2.566667;
83716;03/10/2007;1200;0;;17.2;;;;
83716;04/10/2007;0000;;34.2;;9.7;38.5;2.2;
83716;04/10/2007;1200;0;;18.9;;;;
83716;05/10/2007;0000;;35.5;;8.7;35.25;2.366667;
83716;05/10/2007;1200;0;;19.3;;;;
83716;06/10/2007;0000;;36.6;;7.6;39;2.6;
83716;06/10/2007;1200;0;;22.8;;;;
83716;07/10/2007;0000;;34.8;;9;44.75;0.966667;
83716;07/10/2007;1200;0;;23.1;;;;
83716;08/10/2007;0000;;34.8;;9.3;44.25;3.166667;
83716;08/10/2007;1200;0;;20.5;;;;
83716;09/10/2007;0000;;35.3;;9.9;38;2.5;
83716;09/10/2007;1200;0;;19.7;;;;
83716;10/10/2007;0000;;37.2;;9.7;29.75;3.1;
83716;10/10/2007;1200;0;;23.6;;;;
83716;11/10/2007;0000;;37;;9.9;28.75;2.366667;
83716;11/10/2007;1200;0;;22.8;;;;
83716;12/10/2007;0000;;37.1;;6.6;64.75;2.2;
83716;12/10/2007;1200;0;;22.1;;;;
83716;13/10/2007;0000;;28;;0.6;76.5;1.066667;
83716;13/10/2007;1200;1.8;;21.1;;;;
83716;14/10/2007;0000;;31.2;;4.9;77.5;2.866667;
83716;14/10/2007;1200;0.4;;21.7;;;;
83716;15/10/2007;0000;;32.1;;3.3;55.75;1.366667;
83716;15/10/2007;1200;15.3;;19.6;;;;
83716;16/10/2007;0000;;34.9;;7.1;59;2.066667;
83716;16/10/2007;1200;0;;21.9;;;;
83716;17/10/2007;0000;;33.6;;9.7;53.5;1.733333;
83716;17/10/2007;1200;0;;20.1;;;;
83716;18/10/2007;0000;;30.2;;1.3;72.5;1.6;
83716;18/10/2007;1200;0;;20.5;;;;
83716;19/10/2007;0000;;32.9;;7.1;56;1.866667;
83716;19/10/2007;1200;0;;20.2;;;;
83716;20/10/2007;0000;;37.2;;11;43.75;1.233333;
83716;20/10/2007;1200;0;;23;;;;
83716;21/10/2007;0000;;33.7;;2.7;74.75;0.9;
83716;21/10/2007;1200;0;;21;;;;
83716;22/10/2007;0000;;32.1;;8.5;60;2.366667;
83716;22/10/2007;1200;6;;19.2;;;;
83716;23/10/2007;0000;;29.7;;7.2;60.5;2.866667;
83716;23/10/2007;1200;0.1;;19.6;;;;
83716;24/10/2007;0000;;24.4;;0;92.25;3.366667;
83716;24/10/2007;1200;0;;18.3;;;;
83716;25/10/2007;0000;;26.4;;1.1;87.75;1.866667;
83716;25/10/2007;1200;17.8;;18.8;;;;
83716;26/10/2007;0000;;32.1;;9.2;65;1.3;
83716;26/10/2007;1200;19.9;;19;;;;
83716;27/10/2007;0000;;35.4;;11.2;51.5;1.633333;
83716;27/10/2007;1200;0;;18.9;;;;
83716;28/10/2007;0000;;37;;11.3;48.25;1.9;
83716;28/10/2007;1200;0;;24.4;;;;
83716;29/10/2007;0000;;38;;11.1;48.25;1.533333;
83716;29/10/2007;1200;0;;23.7;;;;
83716;30/10/2007;0000;;32.5;;0.2;70.25;1.433333;
83716;30/10/2007;1200;0;;24;;;;
83716;31/10/2007;0000;;35.7;;10.4;53.75;1.533333;
83716;31/10/2007;1200;0;;23.1;;;;
83716;01/11/2007;0000;;35.9;;4.2;69.25;2.733333;
83716;01/11/2007;1200;0;;21.2;;;;
83716;02/11/2007;0000;;31.9;;4.4;82;2.833333;
83716;02/11/2007;1200;31.2;;20.4;;;;
83716;03/11/2007;0000;;24.8;;0.3;90.75;0.733333;
83716;03/11/2007;1200;27.2;;20.4;;;;
83716;04/11/2007;0000;;27.7;;3.4;78.75;1.7;
83716;04/11/2007;1200;27.7;;18.6;;;;
83716;05/11/2007;0000;;26.4;;3.4;63;2.433333;
83716;05/11/2007;1200;0;;18.8;;;;
83716;06/11/2007;0000;;30.2;;10.6;58.25;1.9;
83716;06/11/2007;1200;0;;18;;;;
83716;07/11/2007;0000;;31.4;;9.9;61.25;0.633333;
83716;07/11/2007;1200;0;;19.9;;;;
83716;08/11/2007;0000;;30.8;;8.2;68.5;3.033333;
83716;08/11/2007;1200;0;;23.1;;;;
83716;09/11/2007;0000;;29;;4.3;68;3.933333;
83716;09/11/2007;1200;0.4;;22.2;;;;
83716;10/11/2007;0000;;30.7;;4.9;79.25;2.666667;
83716;10/11/2007;1200;9.8;;20;;;;
83716;11/11/2007;0000;;25.7;;1.6;86;1.233333;
83716;11/11/2007;1200;43.7;;20.3;;;;
83716;12/11/2007;0000;;29.3;;6.8;74.5;2.933333;
83716;12/11/2007;1200;0;;19.3;;;;
83716;13/11/2007;0000;;27.6;;5.7;73;2.966667;
83716;13/11/2007;1200;0;;18.1;;;;
83716;14/11/2007;0000;;29.9;;4.6;81.5;2.933333;
83716;14/11/2007;1200;7.9;;17.6;;;;
83716;15/11/2007;0000;;26.8;;1.9;74.75;1.266667;
83716;15/11/2007;1200;24.4;;17.5;;;;
83716;16/11/2007;0000;;29.2;;9.1;62;3.633333;
83716;16/11/2007;1200;0.4;;17;;;;
83716;17/11/2007;0000;;32;;11.2;58.75;2.633333;
83716;17/11/2007;1200;0;;17.9;;;;
83716;18/11/2007;0000;;33.4;;7.2;56.75;1.8;
83716;18/11/2007;1200;0;;20.2;;;;
83716;19/11/2007;0000;;32.8;;7.5;62.75;2.1;
83716;19/11/2007;1200;0;;21.7;;;;
83716;20/11/2007;0000;;32.6;;6.7;64.75;0.866667;
83716;20/11/2007;1200;0;;22;;;;
83716;21/11/2007;0000;;32.3;;11.4;45.5;2.9;
83716;21/11/2007;1200;0;;20.8;;;;
83716;22/11/2007;0000;;31;;11.4;38;2.1;
83716;22/11/2007;1200;0;;17.8;;;;
83716;23/11/2007;0000;;32.4;;10.9;41.5;1.2;
83716;23/11/2007;1200;0;;16;;;;
83716;24/11/2007;0000;;32.6;;7;48.75;1.433333;
83716;24/11/2007;1200;0;;19.8;;;;
83716;25/11/2007;0000;;28.2;;2.2;84.25;2.066667;
83716;25/11/2007;1200;15.8;;20.4;;;;
83716;26/11/2007;0000;;32.3;;7;78.5;0.866667;
83716;26/11/2007;1200;1.1;;22.3;;;;
83716;27/11/2007;0000;;32.6;;11.2;60.5;1.533333;
83716;27/11/2007;1200;2.7;;20.8;;;;
83716;28/11/2007;0000;;32.6;;11.5;55.5;1.6;
83716;28/11/2007;1200;0;;19.1;;;;
83716;29/11/2007;0000;;32.2;;11.5;49.75;2.033333;
83716;29/11/2007;1200;0;;19.2;;;;
83716;30/11/2007;0000;;32.8;;11.5;45.25;2.166667;
83716;30/11/2007;1200;0;;18;;;;
83716;01/12/2007;0000;;34.2;;11.4;45;1.033333;
83716;01/12/2007;1200;0;;19.9;;;;
83716;02/12/2007;0000;;35.3;;11.3;43.25;1.7;
83716;02/12/2007;1200;0;;23;;;;
83716;03/12/2007;0000;;36.1;;11.6;41.75;1.166667;
83716;03/12/2007;1200;0;;24.7;;;;
83716;04/12/2007;0000;;31.6;;2.9;70;2.466667;
83716;04/12/2007;1200;0;;24.2;;;;
83716;05/12/2007;0000;;31.2;;3.2;83;1.5;
83716;05/12/2007;1200;0;;23.5;;;;
83716;06/12/2007;0000;;31.8;;7.2;68.25;3.5;
83716;06/12/2007;1200;1.9;;23.2;;;;
83716;07/12/2007;0000;;32.1;;6.7;68.5;1.4;
83716;07/12/2007;1200;6.4;;22.5;;;;
83716;08/12/2007;0000;;30.3;;3.1;87;1.866667;
83716;08/12/2007;1200;9.2;;22.4;;;;
83716;09/12/2007;0000;;31.8;;7;70;0.8;
83716;09/12/2007;1200;9.5;;22.2;;;;
83716;10/12/2007;0000;;29.7;;1.9;83.5;1.5;
83716;10/12/2007;1200;0;;24.5;;;;
83716;11/12/2007;0000;;28;;0.4;90;0.933333;
83716;11/12/2007;1200;2.1;;22.2;;;;
83716;12/12/2007;0000;;28.1;;0;87.25;1.566667;
83716;12/12/2007;1200;27;;22.1;;;;
83716;13/12/2007;0000;;28.6;;7.5;68.25;2.466667;
83716;13/12/2007;1200;0;;20;;;;
83716;14/12/2007;0000;;30.5;;9.8;67.75;2.033333;
83716;14/12/2007;1200;0;;18.2;;;;
83716;15/12/2007;0000;;30.3;;8.3;64;1.2;
83716;15/12/2007;1200;0;;19.4;;;;
83716;16/12/2007;0000;;32.8;;11.1;46;1.366667;
83716;16/12/2007;1200;0;;21.2;;;;
83716;17/12/2007;0000;;31.8;;11.6;47;2.766667;
83716;17/12/2007;1200;0;;19.9;;;;
83716;18/12/2007;0000;;30.4;;2.8;66.25;1.966667;
83716;18/12/2007;1200;0;;20.6;;;;
83716;19/12/2007;0000;;27.4;;3.6;78.5;1.533333;
83716;19/12/2007;1200;0.1;;22.2;;;;
83716;20/12/2007;0000;;30.6;;9.7;69.5;2.866667;
83716;20/12/2007;1200;0;;19.9;;;;
83716;21/12/2007;0000;;30.8;;9.3;59.75;1.166667;
83716;21/12/2007;1200;10.3;;17.9;;;;
83716;22/12/2007;0000;;33.2;;11.6;44.75;1.466667;
83716;22/12/2007;1200;0;;20.9;;;;
83716;23/12/2007;0000;;32.7;;10;54;2.066667;
83716;23/12/2007;1200;0;;22.2;;;;
83716;24/12/2007;0000;;33.2;;9.7;57;2.566667;
83716;24/12/2007;1200;0;;22.3;;;;
83716;25/12/2007;0000;;32.2;;6.5;63.75;1.033333;
83716;25/12/2007;1200;6.8;;20.2;;;;
83716;26/12/2007;0000;;29.4;;4.4;75.25;2.533333;
83716;26/12/2007;1200;0;;22.3;;;;
83716;27/12/2007;0000;;30.9;;3;81.25;2.566667;
83716;27/12/2007;1200;0.8;;21.8;;;;
83716;28/12/2007;0000;;34;;10;57;1.133333;
83716;28/12/2007;1200;0.3;;21.8;;;;
83716;29/12/2007;0000;;35.8;;10.7;61.25;1.7;
83716;29/12/2007;1200;0;;23.4;;;;
83716;30/12/2007;0000;;34.9;;10.4;55.25;1.866667;
83716;30/12/2007;1200;6.8;;23.6;;;;
83716;31/12/2007;0000;;35.9;;9.1;59;1.633333;
83716;31/12/2007;1200;0.3;;23.6;;;;
83716;01/01/2008;0000;;33.9;;6.4;80.25;1.033333;
83716;01/01/2008;1200;11;;20.5;;;;
83716;02/01/2008;0000;;32.7;;6.7;68.75;2.033333;
83716;02/01/2008;1200;24.1;;20.2;;;;
83716;03/01/2008;0000;;31.3;;4.2;72;2.366667;
83716;03/01/2008;1200;1.1;;21.9;;;;
83716;04/01/2008;0000;;31.6;;4.9;75.25;1.633333;
83716;04/01/2008;1200;0;;22.8;;;;
83716;05/01/2008;0000;;30.1;;4.2;88.25;1.233333;
83716;05/01/2008;1200;0.6;;22.4;;;;
83716;06/01/2008;0000;;30.2;;5.8;89.5;1.366667;
83716;06/01/2008;1200;14.3;;22.9;;;;
83716;07/01/2008;0000;;31.8;;9.6;62;1.2;
83716;07/01/2008;1200;10.6;;21.8;;;;
83716;08/01/2008;0000;;33.1;;10.5;56.5;0.9;
83716;08/01/2008;1200;0;;21.4;;;;
83716;09/01/2008;0000;;33.7;;9.9;57.5;1.9;
83716;09/01/2008;1200;0;;23;;;;
83716;10/01/2008;0000;;34.3;;11;57.5;1.466667;
83716;10/01/2008;1200;0;;23.1;;;;
83716;11/01/2008;0000;;30.2;;1.4;88.25;0.433333;
83716;11/01/2008;1200;13.5;;22.4;;;;
83716;12/01/2008;0000;;33.2;;6.8;80.5;1.033333;
83716;12/01/2008;1200;0.4;;21.8;;;;
83716;13/01/2008;0000;;30.1;;3.6;78.75;2.7;
83716;13/01/2008;1200;19.1;;22.2;;;;
83716;14/01/2008;0000;;29.8;;8.8;80.75;2.966667;
83716;14/01/2008;1200;0;;22.1;;;;
83716;15/01/2008;0000;;30.4;;5.4;75.75;3.033333;
83716;15/01/2008;1200;2.9;;21.4;;;;
83716;16/01/2008;0000;;31.9;;10.3;63.75;1.633333;
83716;16/01/2008;1200;2.8;;20;;;;
83716;17/01/2008;0000;;29.8;;1.7;76.5;3.133333;
83716;17/01/2008;1200;0;;22.7;;;;
83716;18/01/2008;0000;;30.2;;3.2;87.75;1.933333;
83716;18/01/2008;1200;0.3;;22.4;;;;
83716;19/01/2008;0000;;29.4;;0.6;91.25;0.6;
83716;19/01/2008;1200;2.5;;22.6;;;;
83716;20/01/2008;0000;;28.4;;1.1;90;1.1;
83716;20/01/2008;1200;26.4;;22.2;;;;
83716;21/01/2008;0000;;25.4;;0.3;79.5;2.3;
83716;21/01/2008;1200;17.2;;20;;;;
83716;22/01/2008;0000;;27.5;;5.9;69.5;3.7;
83716;22/01/2008;1200;0;;18.3;;;;
83716;23/01/2008;0000;;26.7;;2.7;75.5;3.466667;
83716;23/01/2008;1200;0;;18.8;;;;
83716;24/01/2008;0000;;29.2;;1.3;82.5;1.533333;
83716;24/01/2008;1200;0.3;;20.7;;;;
83716;25/01/2008;0000;;30.9;;2.1;72.5;1.21444;
83716;25/01/2008;1200;8.6;;20.9;;;;
83716;26/01/2008;0000;;27.9;;2.7;77.75;2.966667;
83716;26/01/2008;1200;27.3;;21.2;;;;
83716;27/01/2008;0000;;23.5;;0;89;2.7;
83716;27/01/2008;1200;0.7;;20.1;;;;
83716;28/01/2008;0000;;24.2;;0;88;2.566667;
83716;28/01/2008;1200;4.3;;19.8;;;;
83716;29/01/2008;0000;;29.2;;4.6;86.5;1.9;
83716;29/01/2008;1200;3.3;;20.1;;;;
83716;30/01/2008;0000;;27.6;;2.4;76.75;0.433333;
83716;30/01/2008;1200;7.6;;19.4;;;;
83716;31/01/2008;0000;;31.2;;10.3;67.75;0.766667;
83716;31/01/2008;1200;0;;20.2;;;;
83716;01/02/2008;0000;;33;;9.6;60;0.7;
83716;01/02/2008;1200;0;;22.7;;;;
83716;02/02/2008;0000;;33.4;;11.3;56.25;1.833333;
83716;02/02/2008;1200;0;;22.6;;;;
83716;03/02/2008;0000;;32.8;;10.6;56.75;0.866667;
83716;03/02/2008;1200;0;;21.8;;;;
83716;04/02/2008;0000;;33.8;;10.3;61;1.766667;
83716;04/02/2008;1200;0;;21.2;;;;
83716;05/02/2008;0000;;29.8;;7.9;64;2.966667;
83716;05/02/2008;1200;0;;20.4;;;;
83716;06/02/2008;0000;;30.5;;7.5;71.25;2.133333;
83716;06/02/2008;1200;0;;20.3;;;;
83716;07/02/2008;0000;;31.2;;6.7;72;1.266667;
83716;07/02/2008;1200;0.6;;20.1;;;;
83716;08/02/2008;0000;;32.2;;10.9;65;1.733333;
83716;08/02/2008;1200;0;;20.4;;;;
83716;09/02/2008;0000;;32.7;;10.1;74.75;1.7;
83716;09/02/2008;1200;0;;22.1;;;;
83716;10/02/2008;0000;;31.3;;5.8;79.5;1.866667;
83716;10/02/2008;1200;4.4;;21.3;;;;
83716;11/02/2008;0000;;30.7;;7.5;76.75;1.966667;
83716;11/02/2008;1200;33.8;;20.4;;;;
83716;12/02/2008;0000;;30.8;;8.8;71.5;1.466667;
83716;12/02/2008;1200;11;;21;;;;
83716;13/02/2008;0000;;32.3;;7.8;68.25;1.9;
83716;13/02/2008;1200;0;;22.5;;;;
83716;14/02/2008;0000;;33.6;;7.9;71.75;1.666667;
83716;14/02/2008;1200;10.5;;22;;;;
83716;15/02/2008;0000;;29.1;;7.3;69.25;2.166667;
83716;15/02/2008;1200;0.8;;21.1;;;;
83716;16/02/2008;0000;;30.6;;4.1;70.25;1.866667;
83716;16/02/2008;1200;0;;21.2;;;;
83716;17/02/2008;0000;;30.3;;3.6;75;2.266667;
83716;17/02/2008;1200;0;;22.5;;;;
83716;18/02/2008;0000;;28.7;;1.6;83;0.966667;
83716;18/02/2008;1200;0;;21.2;;;;
83716;19/02/2008;0000;;31.7;;7.3;81;1.333333;
83716;19/02/2008;1200;25.4;;21.1;;;;
83716;20/02/2008;0000;;30.6;;7.7;75;1.1;
83716;20/02/2008;1200;46.6;;21.6;;;;
83716;21/02/2008;0000;;29.8;;5.8;83.5;2.3;
83716;21/02/2008;1200;0;;22;;;;
83716;22/02/2008;0000;;29.4;;2;90.25;2.233333;
83716;22/02/2008;1200;4.6;;22.2;;;;
83716;23/02/2008;0000;;29.8;;3.9;89.25;1.1;
83716;23/02/2008;1200;22.9;;21.5;;;;
83716;24/02/2008;0000;;27.1;;0;87;0.666667;
83716;24/02/2008;1200;31.8;;21.8;;;;
83716;25/02/2008;0000;;29.4;;8.2;71;1.933333;
83716;25/02/2008;1200;0.4;;21.6;;;;
83716;26/02/2008;0000;;30.7;;7.1;64;2.1;
83716;26/02/2008;1200;0;;21.4;;;;
83716;27/02/2008;0000;;30.5;;3.3;67.25;1.533333;
83716;27/02/2008;1200;0;;21.5;;;;
83716;28/02/2008;0000;;27.3;;0.4;80.5;1.633333;
83716;28/02/2008;1200;0;;22.1;;;;
83716;29/02/2008;0000;;27.3;;1;92.5;1.233333;
83716;29/02/2008;1200;1.7;;21.7;;;;
83716;01/03/2008;0000;;30.7;;8;71;1.866667;
83716;01/03/2008;1200;31.6;;21.1;;;;
83716;02/03/2008;0000;;31.6;;10.6;59.25;1.1;
83716;02/03/2008;1200;0.7;;21.5;;;;
83716;03/03/2008;0000;;32.6;;10.9;54.25;1.4;
83716;03/03/2008;1200;0;;20.9;;;;
83716;04/03/2008;0000;;32;;11;58.75;1.433333;
83716;04/03/2008;1200;0;;20.5;;;;
83716;05/03/2008;0000;;31.9;;;54.25;2;
83716;05/03/2008;1200;0;;20.6;;;;
83716;06/03/2008;0000;;32.7;;11;49.5;0.966667;
83716;06/03/2008;1200;0;;20;;;;
83716;07/03/2008;0000;;31.8;;3.1;69.5;0.533333;
83716;07/03/2008;1200;0;;24.1;;;;
83716;08/03/2008;0000;;33.3;;8.1;77.5;1.866667;
83716;08/03/2008;1200;0;;22.1;;;;
83716;09/03/2008;0000;;29.4;;2.6;81;1.733333;
83716;09/03/2008;1200;26.5;;21.5;;;;
83716;10/03/2008;0000;;28.5;;3.5;86.75;1.233333;
83716;10/03/2008;1200;13.7;;21.4;;;;
83716;11/03/2008;0000;;26.5;;0.8;86.75;2.066667;
83716;11/03/2008;1200;40.2;;21.5;;;;
83716;12/03/2008;0000;;30.2;;5.3;92.75;1.3;
83716;12/03/2008;1200;17.5;;22;;;;
83716;13/03/2008;0000;;28.8;;3;90;1.2;
83716;13/03/2008;1200;15;;22.4;;;;
83716;14/03/2008;0000;;28.6;;10.7;67.75;2.4;
83716;14/03/2008;1200;17.5;;20.2;;;;
83716;15/03/2008;0000;;27.4;;10.2;68;2.9;
83716;15/03/2008;1200;0;;18;;;;
83716;16/03/2008;0000;;28.5;;10.8;65.25;1.466667;
83716;16/03/2008;1200;0;;17.8;;;;
83716;17/03/2008;0000;;28.5;;8.1;67.25;1.4;
83716;17/03/2008;1200;0;;18.4;;;;
83716;18/03/2008;0000;;29.4;;7.5;71;2.233333;
83716;18/03/2008;1200;0;;19.2;;;;
83716;19/03/2008;0000;;22.9;;0;92.25;1.866667;
83716;19/03/2008;1200;29;;19.3;;;;
83716;20/03/2008;0000;;27.4;;3.3;81.5;0.966667;
83716;20/03/2008;1200;13.3;;20.9;;;;
83716;21/03/2008;0000;;30.4;;9.2;72;2.033333;
83716;21/03/2008;1200;0;;21;;;;
83716;22/03/2008;0000;;31.2;;8.8;79.5;1.566667;
83716;22/03/2008;1200;0;;20.2;;;;
83716;23/03/2008;0000;;31;;10.8;70.25;1.366667;
83716;23/03/2008;1200;7;;19.7;;;;
83716;24/03/2008;0000;;31.6;;10.7;63.25;1.2;
83716;24/03/2008;1200;0;;20.5;;;;
83716;25/03/2008;0000;;31.9;;10;65.5;2.566667;
83716;25/03/2008;1200;0;;20.9;;;;
83716;26/03/2008;0000;;31.8;;10.1;67.25;1.966667;
83716;26/03/2008;1200;0;;20;;;;
83716;27/03/2008;0000;;31.2;;10.6;64.25;0.8;
83716;27/03/2008;1200;0;;20;;;;
83716;28/03/2008;0000;;31.5;;9.9;60.25;0.533333;
83716;28/03/2008;1200;0;;21.7;;;;
83716;29/03/2008;0000;;32.2;;8.3;59.5;2.466667;
83716;29/03/2008;1200;0;;23.6;;;;
83716;30/03/2008;0000;;30;;10.6;59.5;2.833333;
83716;30/03/2008;1200;0;;19.4;;;;
83716;31/03/2008;0000;;30;;9.9;58.5;1.933333;
83716;31/03/2008;1200;0;;17.7;;;;
83716;01/04/2008;0000;;29.6;;4.9;68.75;1.766667;
83716;01/04/2008;1200;0;;17.3;;;;
83716;02/04/2008;0000;;26.8;;1.5;75.25;0.233333;
